,created_at,sentiment,text,Time,New_Time,open,high,low,close,volume
351,2017-11-11 03:45:00,neutral,This upcoming Children’s Day dive into your #TruckLoadsOfMemories with Tata Motors commercial vehicles and stand a… https://t.co/DTUeE6wWNG,01:45:00,03:45:00,460.05,462.0,459.8,461.75,178263.0
352,2017-11-11 03:45:00,neutral,This upcoming Children’s Day dive into your #TruckLoadsOfMemories with Tata Motors commercial vehicles and stand a… https://t.co/DTUeE6wWNG,01:45:00,03:45:00,450.25,450.4,449.0,449.15,252858.0
353,2017-11-11 03:45:00,neutral,This upcoming Children’s Day dive into your #TruckLoadsOfMemories with Tata Motors commercial vehicles and stand a… https://t.co/DTUeE6wWNG,01:45:00,03:45:00,439.6,440.5,438.5,439.0,462049.0
354,2017-11-11 03:45:00,neutral,This upcoming Children’s Day dive into your #TruckLoadsOfMemories with Tata Motors commercial vehicles and stand a… https://t.co/DTUeE6wWNG,01:45:00,03:45:00,424.1,424.6,420.1,422.45,1371137.0
355,2017-11-11 03:24:26,neutral,https://t.co/Q3JVTTVRXu via @qzindia,01:30:00,03:30:00,435.0,436.25,434.5,435.65,300007.0
356,2017-11-11 03:24:26,neutral,https://t.co/Q3JVTTVRXu via @qzindia,01:30:00,03:30:00,430.1,430.95,430.0,430.8,181732.0
357,2017-11-11 03:24:26,neutral,https://t.co/Q3JVTTVRXu via @qzindia,01:30:00,03:30:00,431.25,431.6,429.2,429.2,281311.0
358,2017-11-11 03:24:26,neutral,https://t.co/Q3JVTTVRXu via @qzindia,01:30:00,03:30:00,431.0,431.4,430.6,431.25,255195.0
359,2017-11-11 03:24:26,neutral,https://t.co/Q3JVTTVRXu via @qzindia,01:30:00,03:30:00,436.0,436.2,435.0,435.15,70169.0
360,2017-11-11 03:24:26,neutral,https://t.co/Q3JVTTVRXu via @qzindia,01:30:00,03:30:00,454.5,455.25,453.7,454.7,223800.0
361,2017-11-11 03:24:26,neutral,https://t.co/Q3JVTTVRXu via @qzindia,01:30:00,03:30:00,460.8,461.35,460.0,460.0,140235.0
362,2017-11-11 03:24:26,neutral,https://t.co/Q3JVTTVRXu via @qzindia,01:30:00,03:30:00,449.65,450.9,448.3,450.25,202861.0
363,2017-11-11 03:24:26,neutral,https://t.co/Q3JVTTVRXu via @qzindia,01:30:00,03:30:00,439.85,440.7,438.25,439.6,746168.0
364,2017-11-11 03:24:26,neutral,https://t.co/Q3JVTTVRXu via @qzindia,01:30:00,03:30:00,427.0,427.2,423.8,424.3,1511094.0
365,2017-11-11 03:08:24,neutral,RT @anandchokshi19: Supplier of auto components to Tata Motors https://t.co/NRPY9Dyn2r,01:15:00,03:15:00,435.4,436.25,435.0,435.1,210408.0
366,2017-11-11 03:08:24,neutral,RT @anandchokshi19: Supplier of auto components to Tata Motors https://t.co/NRPY9Dyn2r,01:15:00,03:15:00,429.75,430.5,429.2,430.0,183514.0
367,2017-11-11 03:08:24,neutral,RT @anandchokshi19: Supplier of auto components to Tata Motors https://t.co/NRPY9Dyn2r,01:15:00,03:15:00,431.2,431.65,431.0,431.3,71994.0
368,2017-11-11 03:08:24,neutral,RT @anandchokshi19: Supplier of auto components to Tata Motors https://t.co/NRPY9Dyn2r,01:15:00,03:15:00,432.05,432.3,431.0,431.0,1522477.0
369,2017-11-11 03:08:24,neutral,RT @anandchokshi19: Supplier of auto components to Tata Motors https://t.co/NRPY9Dyn2r,01:15:00,03:15:00,435.3,436.25,435.15,435.7,114883.0
370,2017-11-11 03:08:24,neutral,RT @anandchokshi19: Supplier of auto components to Tata Motors https://t.co/NRPY9Dyn2r,01:15:00,03:15:00,454.95,455.0,453.05,454.5,266949.0
371,2017-11-11 03:08:24,neutral,RT @anandchokshi19: Supplier of auto components to Tata Motors https://t.co/NRPY9Dyn2r,01:15:00,03:15:00,460.15,462.15,460.0,460.8,215226.0
372,2017-11-11 03:08:24,neutral,RT @anandchokshi19: Supplier of auto components to Tata Motors https://t.co/NRPY9Dyn2r,01:15:00,03:15:00,450.05,451.0,448.95,449.6,179594.0
373,2017-11-11 03:08:24,neutral,RT @anandchokshi19: Supplier of auto components to Tata Motors https://t.co/NRPY9Dyn2r,01:15:00,03:15:00,440.7,440.95,439.15,439.85,501001.0
374,2017-11-11 03:08:24,neutral,RT @anandchokshi19: Supplier of auto components to Tata Motors https://t.co/NRPY9Dyn2r,01:15:00,03:15:00,428.3,428.85,426.5,427.05,676627.0
375,2017-11-11 02:30:22,neutral,RT @bharat_bagrecha: BOBCAPS Research on Tata Motors (BUY): Positives stack up - initiate with BUY &amp; Target of Rs550 (Upside 25%) https://t…,00:45:00,02:45:00,434.1,436.5,433.95,435.4,385224.0
376,2017-11-11 02:30:22,neutral,RT @bharat_bagrecha: BOBCAPS Research on Tata Motors (BUY): Positives stack up - initiate with BUY &amp; Target of Rs550 (Upside 25%) https://t…,00:45:00,02:45:00,431.05,431.1,429.6,430.05,344294.0
377,2017-11-11 02:30:22,neutral,RT @bharat_bagrecha: BOBCAPS Research on Tata Motors (BUY): Positives stack up - initiate with BUY &amp; Target of Rs550 (Upside 25%) https://t…,00:45:00,02:45:00,431.6,432.45,431.0,432.4,120840.0
378,2017-11-11 02:30:22,neutral,RT @bharat_bagrecha: BOBCAPS Research on Tata Motors (BUY): Positives stack up - initiate with BUY &amp; Target of Rs550 (Upside 25%) https://t…,00:45:00,02:45:00,432.9,433.0,431.55,431.6,125327.0
379,2017-11-11 02:30:22,neutral,RT @bharat_bagrecha: BOBCAPS Research on Tata Motors (BUY): Positives stack up - initiate with BUY &amp; Target of Rs550 (Upside 25%) https://t…,00:45:00,02:45:00,434.95,435.5,432.7,435.4,257920.0
380,2017-11-11 02:30:22,neutral,RT @bharat_bagrecha: BOBCAPS Research on Tata Motors (BUY): Positives stack up - initiate with BUY &amp; Target of Rs550 (Upside 25%) https://t…,00:45:00,02:45:00,455.7,456.5,455.05,455.8,498509.0
381,2017-11-11 02:30:22,neutral,RT @bharat_bagrecha: BOBCAPS Research on Tata Motors (BUY): Positives stack up - initiate with BUY &amp; Target of Rs550 (Upside 25%) https://t…,00:45:00,02:45:00,460.75,464.7,460.75,462.9,643546.0
382,2017-11-11 02:30:22,neutral,RT @bharat_bagrecha: BOBCAPS Research on Tata Motors (BUY): Positives stack up - initiate with BUY &amp; Target of Rs550 (Upside 25%) https://t…,00:45:00,02:45:00,449.1,450.2,446.3,447.65,242305.0
383,2017-11-11 02:30:22,neutral,RT @bharat_bagrecha: BOBCAPS Research on Tata Motors (BUY): Positives stack up - initiate with BUY &amp; Target of Rs550 (Upside 25%) https://t…,00:45:00,02:45:00,442.9,443.15,438.65,440.65,1303624.0
384,2017-11-11 02:30:22,neutral,RT @bharat_bagrecha: BOBCAPS Research on Tata Motors (BUY): Positives stack up - initiate with BUY &amp; Target of Rs550 (Upside 25%) https://t…,00:45:00,02:45:00,430.15,430.25,428.1,428.9,537730.0
385,2017-11-11 02:14:09,positive,@ButterMyButts they’ve always been poop tier reliability but even more so since India’s Tata motors bought them out lmfao yuck,00:15:00,02:15:00,434.85,434.9,431.4,432.1,411689.0
386,2017-11-11 02:14:09,positive,@ButterMyButts they’ve always been poop tier reliability but even more so since India’s Tata motors bought them out lmfao yuck,00:15:00,02:15:00,433.5,433.55,431.0,432.75,350302.0
387,2017-11-11 02:14:09,positive,@ButterMyButts they’ve always been poop tier reliability but even more so since India’s Tata motors bought them out lmfao yuck,00:15:00,02:15:00,432.65,433.15,430.85,431.15,192253.0
388,2017-11-11 02:14:09,positive,@ButterMyButts they’ve always been poop tier reliability but even more so since India’s Tata motors bought them out lmfao yuck,00:15:00,02:15:00,431.8,433.2,431.25,431.85,293540.0
389,2017-11-11 02:14:09,positive,@ButterMyButts they’ve always been poop tier reliability but even more so since India’s Tata motors bought them out lmfao yuck,00:15:00,02:15:00,438.05,438.25,433.65,433.9,307534.0
390,2017-11-11 02:14:09,positive,@ButterMyButts they’ve always been poop tier reliability but even more so since India’s Tata motors bought them out lmfao yuck,00:15:00,02:15:00,456.2,457.3,454.45,454.9,561028.0
391,2017-11-11 02:14:09,positive,@ButterMyButts they’ve always been poop tier reliability but even more so since India’s Tata motors bought them out lmfao yuck,00:15:00,02:15:00,457.6,460.8,457.05,459.35,465826.0
392,2017-11-11 02:14:09,positive,@ButterMyButts they’ve always been poop tier reliability but even more so since India’s Tata motors bought them out lmfao yuck,00:15:00,02:15:00,450.3,450.85,448.9,449.7,240024.0
393,2017-11-11 02:14:09,positive,@ButterMyButts they’ve always been poop tier reliability but even more so since India’s Tata motors bought them out lmfao yuck,00:15:00,02:15:00,444.1,444.9,443.0,444.3,477866.0
394,2017-11-11 02:14:09,positive,@ButterMyButts they’ve always been poop tier reliability but even more so since India’s Tata motors bought them out lmfao yuck,00:15:00,02:15:00,430.6,431.6,429.85,430.3,496334.0
395,2017-11-11 01:28:32,neutral,"RT @jxbkyqeumznisj1: modi style governance""Edu loan int rate 13% bt for industrialist-0.1%"" Nano plant:Gujarat govt loan to Tata Motors -",23:30:00,01:30:00,445.55,445.95,443.55,444.4,321829.0
396,2017-11-11 01:28:32,neutral,"RT @jxbkyqeumznisj1: modi style governance""Edu loan int rate 13% bt for industrialist-0.1%"" Nano plant:Gujarat govt loan to Tata Motors -",23:30:00,01:30:00,460.45,465.8,459.15,459.25,1315503.0
397,2017-11-11 01:28:32,neutral,"RT @jxbkyqeumznisj1: modi style governance""Edu loan int rate 13% bt for industrialist-0.1%"" Nano plant:Gujarat govt loan to Tata Motors -",23:30:00,01:30:00,453.0,454.95,451.35,452.3,743166.0
398,2017-11-11 01:28:32,neutral,"RT @jxbkyqeumznisj1: modi style governance""Edu loan int rate 13% bt for industrialist-0.1%"" Nano plant:Gujarat govt loan to Tata Motors -",23:30:00,01:30:00,444.5,447.95,444.3,445.9,1115503.0
399,2017-11-11 01:28:32,neutral,"RT @jxbkyqeumznisj1: modi style governance""Edu loan int rate 13% bt for industrialist-0.1%"" Nano plant:Gujarat govt loan to Tata Motors -",23:30:00,01:30:00,433.65,433.75,428.45,429.3,1197535.0
400,2017-11-11 01:02:09,positive,"Dalam keadaan genting 'Tata super Ace Ambulance', ambulan deluxe termurah dengan mesin diesel 1400cc dapat... https://t.co/JjGb31Y2pW",23:15:00,01:15:00,446.25,446.75,445.3,445.5,311909.0
401,2017-11-11 01:02:09,positive,"Dalam keadaan genting 'Tata super Ace Ambulance', ambulan deluxe termurah dengan mesin diesel 1400cc dapat... https://t.co/JjGb31Y2pW",23:15:00,01:15:00,456.75,460.9,455.2,460.45,988874.0
402,2017-11-11 01:02:09,positive,"Dalam keadaan genting 'Tata super Ace Ambulance', ambulan deluxe termurah dengan mesin diesel 1400cc dapat... https://t.co/JjGb31Y2pW",23:15:00,01:15:00,449.0,453.8,446.6,452.9,682285.0
403,2017-11-11 01:02:09,positive,"Dalam keadaan genting 'Tata super Ace Ambulance', ambulan deluxe termurah dengan mesin diesel 1400cc dapat... https://t.co/JjGb31Y2pW",23:15:00,01:15:00,448.0,449.5,443.0,444.5,1840156.0
404,2017-11-11 01:02:09,positive,"Dalam keadaan genting 'Tata super Ace Ambulance', ambulan deluxe termurah dengan mesin diesel 1400cc dapat... https://t.co/JjGb31Y2pW",23:15:00,01:15:00,432.3,434.3,430.6,433.75,906102.0
